Req_ID,File_ID,File_Size
198411863,5644228,144
198411892,11753447,1822
198412084,11340987,63550
198412895,6408056,147
198413771,10496605,18594
198414775,12151989,24194
198415060,1674185,3629
198415666,6408056,147
198415776,10542230,319
198415911,1819013,20194
198416111,3410753,2410
198416287,1674185,3629
198416448,4851038,9299
198417058,7901138,122
198417228,3049843,348
198418890,9742976,1715
198419046,9742976,1715
198419103,3934361,1467
198421525,6408056,147
198421581,4789292,11465
198424919,12670331,7992
198424933,3920523,26770
198425668,6408056,147
198425908,6408056,147
198426544,601936 6,242
198426722,7338363,14337
198426984,12573606,16346
198427316,7040763,684
198428005,1674185,3629
198429283,5619462,5069
198431023,5923502,15951
198431180,1620004,5651
198431345,9742976,1715
198431420,2379331,95981
198432791,1674185,3629
198433491,6408056,147
198433627,384425 2,3450
198436599,10284820,982
198436655,10003775,2980
198436709,1674185,3629
198436777,9284471,15580
198437532,1449370,31405
198437593,11411148,2389
198439065,4422809,573
198439235,1674185,3629
198439306,11753447,1822
198439855,1674185,3629
198439862,7405732,1564
198441070,1674185,3629
198441145,1674185,3629
198441183,6408056,147
198441477,11561518,222
198441587,2310879,4923
198442175,6408056,147
198442402,653559 4,60
198442946,4985312,642
198443160,3956911,15665
198443671,3394874,6106
198443774,13264797,16412
198443881,12302276,17211
198444726,5360235,62713
198445490,13858402,14659
198447362,11340987,63550
198448981,9742976,1715
198449263,653559 4,60
198451727,6498101,16933
198451903,6408056,147
198452229,1674185,3629
198453203,7622199,140
198453729,9230770,18154
198453881,1674185,3629
198454442,10542230,319
198454611,6408056,147
198454884,10344074,3960
198455809,7040763,684
198456420,3394874,6106
198458045,2778357,122
198458281,109880 1,6778
198459749,10849476,15147
198459778,6408056,147
198460448,13823962,17677
198460554,1028166,388
198461187,2778357,122
198462147,12606450,959
198463143,398747 1,199
198463384,11753447,1822
198463974,6624895,425
198466161,6408056,147
198466534,1674185,3629
198466572,653559 4,60
198466633,1674185,3629
198467897,1674185,3629
198468029,12573606,16346
198468753,6408056,147
198468818,9903553,19140
198470309,1674185,3629
198470679,1674185,3629
198471200,6408056,147
198471376,11375597,11953
198472205,2778357,122
198473032,6408056,147
198473049,13605389,3423
198473324,6408056,147
198473698,1674185,3629
198474307,3712206,26039
198474682,1674185,3629
198474819,2784088,12702
198476336,1674185,3629
198478778,10319877,18900
198479594,3793473,12247
198479864,8027186,13502
198479867,6408056,147
198479925,5238165,7653
198480469,4235362,12894
198481105,7150142,42297
198482449,6408056,147
198482960,1674185,3629
198483058,10479553,21188
198483390,7622199,140
198483826,6408056,147
198483878,7040763,684
198483920,6408056,147
198484820,2310879,4923
198485222,6010288,11603
198485315,1674185,3629
198487067,12437921,27000
198487165,1674185,3629
198487239,1674185,3629
198487414,1674185,3629
198488205,310744 2,4788
198488689,1457475,205790
198489320,9742976,1715
198490075,4447917,19807
198490552,8643734,132
198492924,2623335,9764
198494429,13397505,1155
198494732,1186374,12234
198495922,8298364,42632
198496221,1674185,3629
198496314,10896828,519
198498078,8809034,1817
198499312,12373014,36994
198499491,6408056,147
198500212,2815907,47846
198500675,13263074,8433
198501293,1674185,3629
198501856,7405732,1564
198502423,8673062,10859
198503369,1674185,3629
198503615,1674185,3629
198504453,9742976,1715
198504942,6408056,147
198505489,9742976,1715
198505504,6408056,147
198505664,1674185,3629
198507571,6408056,147
198507919,6408056,147
198508456,6408056,147
198508571,8649156,9870
198508832,1674185,3629
198509947,12337433,7093
198510404,7040763,684
198510937,411126 7,73
198511284,7356185,6489
198511419,1674185,3629
198512211,6408056,147
198512595,11189123,560
198512653,9890049,3623
198512894,7955606,196
198513814,1674185,3629
198513828,1674185,3629
198513848,5995398,12853
198514362,7622199,140
198515385,1674185,3629
198516148,3568827,172
198517641,6408056,147
198518151,4867202,22691
198518153,1674185,3629
198518781,1674185,3629
198519203,1674185,3629
198519230,6408056,147
198519573,11199887,6939
198520854,6408056,147
198520873,11350088,4197
198521844,3934361,1467
198523636,6408056,147
198525040,6408056,147
198525124,1674185,3629
198525583,2897514,1417
198525866,6408056,147
198526304,7405732,1564
198526916,10542230,319
198527231,3770303,12774
198527286,7405732,1564
198527666,1265602,1602
198527867,1674185,3629
198529548,1674185,3629
198530035,6408056,147
198530118,1596971,43736
198530319,6408056,147
198530564,1674185,3629
198530597,1674185,3629
198530785,9648316,4920
198531613,7405732,1564
198532510,1674185,3629
198532554,3777518,23814
198532765,9633893,29517
198533228,6408056,147
198533599,1674185,3629
198533856,6408056,147
198537239,1674185,3629
198537860,7622199,140
198538514,6954699,3677
198540502,8643734,132
198540512,3285482,1131
198541504,11589326,5100
198543150,238169 1,705
198544188,1113798,13405
198544466,955491 3,53
198545874,3920523,26770
198546030,7622199,140
198547933,3777518,23814
198548027,5117643,1253
198548208,6517356,6345
198549377,12434132,19517
198550328,861746 5,161
198551964,10003775,2980
198552240,130149 1,607149
198552388,6408056,147
198552815,6408056,147
198552822,12741239,17798
198553107,10003775,2980
198553254,6498101,16933
198553788,12462179,14934
198553961,12118779,128801
198554771,5204466,5797
198555027,1674185,3629
198555238,7132313,6633
198555527,1674185,3629
198555565,7405732,1564
198555735,8298364,42632
198556045,13858402,14659
198556149,7405732,1564
198556530,11485680,9902
198556615,6408056,147
198557215,11648095,8264
198557432,4723036,2899
198557707,1674185,3629
198558475,1674185,3629
198558531,1674185,3629
198558698,1674185,3629
198558838,4749342,31459
198559084,13621708,2134
198559617,1674185,3629
198559925,7405732,1564
198560024,649824 5,28
198560748,6408056,147
198562062,1418955,7424
198562743,7545140,11452
198563173,5026747,16278
198563741,6408056,147
198565705,6892254,10526
198566118,11753447,1822
198566156,10017733,10751
198567717,91867 92,84
198568233,12015944,14648
198568913,7622199,140
198569085,6408056,147
198569574,238169 1,705
198569977,7279471,3174
198570388,6408056,147
198570585,8497569,239
198570842,6408056,147
198571297,6408056,147
198571492,6408056,147
198573891,3920523,26770
198573909,3049843,348
198574585,6408056,147
198575053,3495461,2894
198575598,5833108,15286
198575732,7901138,122
198576239,7150142,42297
198576471,11430252,20966
198576548,6438604,14814
198577220,10899816,674
198578508,6408056,147
198578728,6237498,19794
198579017,10896828,519
198579366,8643734,132
198579523,191360 1,6443
198579548,601936 6,242
198580131,1113798,13405
198580156,2778357,122
198580799,6408056,147
198581090,8643734,132
198581180,1674185,3629
198581371,10003775,2980
198581726,1674185,3629
198582364,6408056,147
198582973,1674185,3629
198583938,6408056,147
198585403,1674185,3629
198585684,3244615,23457
198586480,9284471,15580
198587568,7405732,1564
198587587,6408056,147
198588186,6408056,147
198589423,1674185,3629
198589467,3049843,348
198589721,2310879,4923
198590535,13185439,14598
198590999,7040763,684
198592190,4781590,509
198594980,10926536,6453
198595202,3049843,348
198595980,4252232,8496
198597849,1674185,3629
198598013,7040763,684
198598545,7040763,684
198599228,2436987,4825
198599375,13621708,2134
198600504,6408056,147
198600507,2897514,1417
198600636,6408056,147
198601934,10187313,13506
198602721,1674185,3629
198602811,10071043,26824
198603098,7622199,140
198604174,13600887,287
198604397,6683332,3722
198604492,7040763,684
198605292,6408056,147
198606121,3543825,12172
198606797,7622199,140
198607053,1674185,3629
198607319,11753447,1822
198607579,2778357,122
198608144,1674185,3629
198610652,7898751,17094
198611095,3920523,26770
198611259,6408056,147
198611733,6408056,147
198612023,10902754,12166
198613439,10003775,2980
198613775,10778380,26507
198614000,9149427,654
198614435,6408056,147
198615003,2627930,20378
198616640,1449370,31405
198617521,966794 1,1010
198618033,6408056,147
198618191,7405732,1564
198620271,1634125,12711
198620969,2362946,11368
198621757,6408056,147
198622299,6408056,147
198622791,3920523,26770
198623451,955491 3,53
198623532,9110895,10644
198623976,238169 1,705
198624104,13397505,1155
198625280,9704607,7915
198625896,6408056,147
198627024,2813148,781
198627552,12998347,215
198627620,6892254,10526
198627819,9704607,7915
198628140,8254197,1423
198629099,10896828,519
198629819,6408056,147
198630491,7995707,2550
198630582,7552792,730
198630742,7356185,6489
198630866,13676719,11141
198630948,6408056,147
198632725,6408056,147
198633481,6408056,147
198633679,6408056,147
198633932,2785972,6002
198634508,955491 3,53
198634622,6408056,147
198634957,7872061,45041
198634978,2028585,34395
198635069,5026747,16278
198636253,7040763,684
198636258,6408056,147
198636496,1674185,3629
198637318,1239118,56448
198637483,3049843,348
198637740,12998347,215
198638056,2778357,122
198639221,9409931,12367
198639428,11753447,1822
198640215,12998347,215
198641137,9284471,15580
198641922,6408056,147
198641924,7901138,122
198643940,1674185,3629
198644887,6438604,14814
198645739,3920523,26770
198645980,1674185,3629
198646345,784478 1,1878
198646445,1674185,3629
198646861,7901138,122
198647402,7956195,350
198648846,10436118,9821
198649554,10746571,9436
198649730,1674185,3629
198650267,10926536,6453
198650337,6408056,147
198651841,7955606,196
198652448,6408056,147
198653666,11753447,1822
198654690,2897514,1417
198655652,6408056,147
198656137,955491 3,53
198656720,7901138,122
198656895,1674185,3629
198658473,6408056,147
198659632,1674185,3629
198660241,733964 4,86
198660415,6408056,147
198661217,4135896,8492
198661447,6892254,10526
198661714,6408056,147
198662143,5360235,62713
198662352,13626660,10874
198663358,13900924,34095
198663697,1674185,3629
198664661,9024982,610370
198664731,1674185,3629
198665665,8254197,1423
198665694,8323738,3739
198666403,8809034,1817
198667724,12429841,342
198669142,13029550,874
198669313,7324153,5769
198669447,966794 1,1010
198669600,6370083,21437
198669963,6408056,147
198670872,7040763,684
198671059,6408056,147
198671434,6408056,147
198671590,1674185,3629
198671959,8603259,676
198672491,10864959,29973
198673068,3793473,12247
198674023,8530045,9859
198674450,7040763,684
198674495,13823962,17677
198675034,10187313,13506
198675327,6408056,147
198675414,1674185,3629
198675556,3920523,26770
198675558,12337433,7093
198675893,6408056,147
198676568,7040763,684
198676614,7062004,7674
198677092,1674185,3629
198677367,11648095,8264
198678234,8643734,132
198678449,3920523,26770
198680133,6408056,147
198680279,1674185,3629
198680771,25445 15,747
198681165,2727930,8829
198681838,6408056,147
198681974,1674185,3629
198684319,3934361,1467
198684831,238169 1,705
198685168,1168593,7690
198685809,560464 1,529
198686016,1674185,3629
198686833,7150142,42297
198686956,7405732,1564
198686982,2310879,4923
198687321,4252232,8496
198688009,12673945,5834
198688902,10187313,13506
198690513,9742976,1715
198691562,4582009,38132
198692025,7040763,684
198692942,2778357,122
198694566,3920523,26770
198695209,3920523,26770
198695339,2778357,122
198695924,13292139,15424
198696117,1674185,3629
198696165,7040763,684
198697119,6408056,147
198697520,8039852,15992
198697715,6408056,147
198698098,1634125,12711
198699539,4775999,4054
198699603,1674185,3629
198700833,3620662,597
198701079,2778357,122
198702109,1674185,3629
198702143,6408056,147
198702375,2778357,122
198703263,2738854,11233
198703593,1524585,31507
198704840,10698970,12395
198705022,1674185,3629
198705642,3934361,1467
198705949,6408056,147
198706952,6408056,147
198707401,12434132,19517
198709295,5819732,8338
198709783,4422809,573
198710533,982611 3,19
198710536,13600887,287
198710677,1674185,3629
198711023,1819013,20194
198711143,3478839,303
198711502,6747328,3355
198712189,6408056,147
198712930,2914669,47400
198713524,13454047,14017
198713644,9311239,8772
198714148,7405732,1564
198714441,1674185,3629
198714661,1674185,3629
198717083,1028166,388
198717707,7127517,23319
198718916,4422809,573
198719447,6408056,147
198719773,3568827,172
198720322,4273518,53640
198720325,10896828,519
198721493,7622199,140
198721529,7967034,17617
198722098,7572291,12052
198722117,3620662,597
198722667,7622199,140
198723537,1674185,3629
198723586,5995067,29820
198723674,3934361,1467
198724466,7040763,684
198725051,3517078,372
198725560,6408056,147
198726217,6408056,147
198726320,1674185,3629
198727471,4236969,837
198727497,1674185,3629
198728202,6408056,147
198728935,2897514,1417
198730057,6408056,147
198730439,6954699,3677
198730746,6408056,147
198730992,6408056,147
198731180,7405732,1564
198733730,6408056,147
198734057,1674185,3629
198734407,6408056,147
198734614,1674185,3629
198734707,10872015,16557
198736684,10896828,519
198736884,3353959,4003
198738064,11753447,1822
198738225,6954699,3677
198738440,6408056,147
198738938,7405732,1564
198739224,1674185,3629
198739316,7956195,350
198740962,13403508,8353
198741237,12619826,513
198741274,1674185,3629
198742186,5278704,13850
198742341,2813148,781
198742460,10542230,319
198743183,13676719,11141
198743856,3934361,1467
198744591,91867 92,84
198745487,1674185,3629
198746232,1674185,3629
198746355,1272280,3042
198747053,2251087,5631
198747289,1674185,3629
198747804,3620662,597
198747955,6408056,147
198748683,13676719,11141
198749481,9477153,11415
198749535,2430867,19741
198749765,11350088,4197
198749789,11189123,560
198750150,7040763,684
198750681,135478 2,250
198750735,7040763,684
198751101,10899816,674
198751529,1674185,3629
198751877,3568827,172
198752410,9704607,7915
198753290,3049843,348
198753482,10896828,519
198753967,13264797,16412
198754158,1674185,3629
198754355,2310879,4923
198755213,6408056,147
198757001,7885022,24147
198757477,7405732,1564
198758553,1674185,3629
198758554,10864959,29973
198758777,7956195,350
198759291,1783529,5153
198760369,2897514,1417
198760657,12397922,1744
198761000,10896828,519
198761237,13405977,36459
198761572,6408056,147
198762409,1819013,20194
198762413,1383944,6789
198762470,7405732,1564
198763219,13621708,2134
198765911,11589326,5100
198766175,1674185,3629
198766529,5466437,1289
198770785,5360235,62713
198770843,8621767,96757
198771615,1674185,3629
198771902,13561594,5592
198772476,7622199,140
198772504,10896828,519
198772526,7795524,45825
198772579,7405732,1564
198772992,3049843,348
198773342,7040763,684
198775282,6408056,147
198776819,3053787,17724
198777953,12256868,15214
198778643,5117643,1253
198778750,1674185,3629
198779241,7524390,4920
198779636,8270085,50737
198781049,6438604,14814
198783076,3277127,8986
198784151,6408056,147
198784346,5391020,10915
198784764,6408056,147
198786385,1674185,3629
198786585,1819013,20194
198786648,11753447,1822
198787562,6408056,147
198788242,11289800,10757281
198788355,13632957,12315
198788370,10187313,13506
198788581,1674185,3629
198791524,1674185,3629
198791706,10542230,319
198792596,1674185,3629
198792791,3285482,1131
198794270,10896828,519
198794725,6408056,147
198795139,1674185,3629
198795466,9686051,13779
198796422,11753447,1822
198796524,4781590,509
198798039,11589326,5100
198798312,10284820,982
198798554,2778357,122
198798665,6408056,147
198798750,1819013,20194
198800466,7040763,684
198800595,1674185,3629
198800799,3495461,2894
198801436,9304733,1848
198801512,2778357,122
198801629,11753447,1822
198802853,6819079,17345
198803308,5938141,22997
198808654,7040763,684
198808687,7405732,1564
198809682,7901138,122
198810316,7405732,1564
198810349,8497569,239
198810936,10071043,26824
198810937,1517100,12441
198812020,8694602,12292
198812435,8643734,132
198812510,6408056,147
198812934,12437921,27000
198814189,1674185,3629
198815217,5360235,62713
198815221,6954699,3677
198815566,2778357,122
198816126,91867 92,84
198816321,3049843,348
198816420,7622199,140
198816805,7040763,684
198818006,861746 5,161
198818142,6731234,16987
198819686,9818454,2622
198820212,7670053,16083
198820218,592069 3,896
198820436,2778357,122
198820907,6954699,3677
198821013,1674185,3629
198821295,7955606,196
198822872,6408056,147
198822929,6408056,147
198823075,13029550,874
198823861,11753447,1822
198825028,1674185,3629
198825337,2976119,8945
198825415,7901138,122
198825937,13263074,8433
198826170,12499799,12238
198827093,7405732,1564
198828973,6408056,147
198829300,5366073,19637
198829443,12373014,36994
198829510,6408056,147
198830505,2778357,122
198830866,1674185,3629
198831282,1674185,3629
198831554,10896828,519
198831821,1674185,3629
198832626,1674185,3629
198832655,1239118,56448
198834512,11753447,1822
198835266,6408056,147
198835440,3934361,1467
198835503,1472559,6105
198835531,6408056,147
198836151,7040763,684
198836476,13264797,16412
198836786,9768307,4282
198837532,11091250,6805
198840239,11410883,11333
198840329,10896828,519
198841621,5278704,13850
198841622,6408056,147
198842525,10267533,9801
198842765,7622199,140
198843817,12397922,1744
198843974,1674185,3629
198844424,1674185,3629
198845040,9284471,15580
198845492,4781590,509
198845829,1674185,3629
198846120,398747 1,199
198847539,4985312,642
198850056,6539618,12245
198850865,10299991,69043
198851007,10339077,10779
198852884,8735452,2985
198853043,7049692,4614
198853434,4321946,4979635
198853576,6408056,147
198854028,11753447,1822
198854664,8643734,132
198855932,10896828,519
198856225,8603259,676
198856420,9742976,1715
198856451,1674185,3629
198856683,25445 15,747
198859242,6408056,147
198860426,6408056,147
198861361,9304733,1848
198861368,398747 1,199
198861491,8960758,10216
198861728,384425 2,3450
198862229,1674185,3629
198862953,6408056,147
198863215,1674185,3629
198863337,6408056,147
198863991,13292139,15424
198864763,6408056,147
198865001,733964 4,86
198865171,12437147,5316
198865291,6408056,147
198866625,1674185,3629
198866635,1674185,3629
198866872,2784088,12702
198867512,1674185,3629
198867655,10579963,8413
198867757,6930701,108537
198868316,6408056,147
198868737,4749342,31459
198869220,9742976,1715
198869339,11753447,1822
198869452,6408056,147
198869502,1602111,240518
198870645,10926536,6453
198871163,1113798,13405
198872079,2130626,5698
198873235,5360235,62713
198873977,2976119,8945
198874402,905682 8,954
198876030,12439562,15229
198877483,1674185,3629
198877668,7405732,1564
198878373,10896828,519
198878644,8649156,9870
198878719,1674185,3629
198881303,8539088,1890
198881349,1674185,3629
198882228,8337783,18169
198882419,10800583,5777367
198883447,1674185,3629
198884361,6954699,3677
198885218,2897514,1417
198885931,7040763,684
198886352,9326308,1730
198887401,7524390,4920
198887897,9742976,1715
198888142,6408056,147
198888390,6408056,147
198888702,6408056,147
198888999,4321946,4979635
198889847,9742976,1715
198889877,6408056,147
198890421,6408056,147
198890837,238169 1,705
198890889,6408056,147
198891152,2778357,122
198891247,6408056,147
198891351,6408056,147
198892721,11199887,6939
198893599,3024395,584
198894046,1413628,11139
198894383,6408056,147
198895032,11350088,4197
198895132,12573606,16346
198895245,1674185,3629
198895409,637724 5,118
198895440,7040763,684
198896324,6408056,147
198896720,13029550,874
198896776,13621708,2134
198896917,6408056,147
198898202,1674185,3629
198898743,11401086,19683
198898811,9742976,1715
198899553,1674185,3629
198900057,13038408,13176
198901065,2778357,122
198901135,6408056,147
198901288,6408056,147
198901490,3478839,303
198901826,1674185,3629
198902594,13264797,16412
198902636,5360235,62713
198902752,9742976,1715
198902804,1674185,3629
198903723,1674185,3629
198904830,11189123,560
198906001,2897514,1417
198906106,6819079,17345
198906340,13605389,3423
198908081,5700659,32727
198908131,2778357,122
198908795,1674185,3629
198908957,1674185,3629
198909833,7405732,1564
198910054,10838184,7412
198910393,6408056,147
198910972,6954699,3677
198911155,13397505,1155
198912046,11411148,2389
198912689,10243098,47428
198913537,487588 1,839
198914476,5347368,3292
198914546,6438604,14814
198914740,6408056,147
198915678,2778357,122
198915681,5700659,32727
198915901,11648095,8264
198916146,11478013,2303
198916953,7622199,140
198918365,5111264,10426
198918844,13600887,287
198918905,6408056,147
198918936,1674185,3629
198919000,8809034,1817
198919223,12156666,4524
198920231,2310879,4923
198920441,7622199,140
198922141,5249524,6158
198923176,7885022,24147
198923779,7405732,1564
198924348,5360235,62713
198925225,7040763,684
198925269,6408056,147
198927570,11461190,7937
198928078,13626660,10874
198928659,7040763,684
198929384,10509872,121312
198929599,7405732,1564
198929867,6539618,12245
198930377,9704607,7915
198932942,13858402,14659
198933336,7901138,122
198934047,12253126,16341
198935916,1674185,3629
198935977,9284471,15580
198939028,5376102,26427
198939380,6408056,147
198940297,11477245,24506
198940370,10542230,319
198940665,7622199,140
198940749,6408056,147
198940868,5360235,62713
198943912,6408056,147
198944007,12114477,3512
198944753,1674185,3629
198944797,1674185,3629
198947110,10910402,11444
198947360,12217889,10856
198947440,6408056,147
198947875,797834 5,2258
198947979,8497569,239
198948232,6408056,147
198948441,955491 3,53
198948473,3920523,26770
198948524,2778357,122
198948664,6408056,147
198949139,1674185,3629
198949289,13220065,15897
198949407,11641826,9855
198949486,6408056,147
198949753,8643734,132
198950664,10896828,519
198950685,12047486,11923
198951476,3920523,26770
198951645,10187313,13506
198951896,12434132,19517
198952105,10899816,674
198952150,9304733,1848
198952193,2778357,122
198952638,2778357,122
198954238,5204466,5797
198954772,1645113,55305
198955261,11883666,11721
198955685,13074259,24247
198955948,10896828,519
198956421,9284471,15580
198957023,6408056,147
198957204,1674185,3629
198958330,3119813,20202
198958495,13405977,36459
198958567,10003775,2980
198959242,1674185,3629
198959294,1674185,3629
198959587,74653 98,1
198960484,2897514,1417
198961353,6408056,147
198961698,5619462,5069
198962429,7040763,684
198962804,966794 1,1010
198963358,1674185,3629
198963527,2784088,12702
198963532,3920523,26770
198964390,3920523,26770
198964595,3049843,348
198965327,1674185,3629
198965520,1674185,3629
198965698,12673945,5834
198966274,4781590,509
198968545,6408056,147
198969655,7622199,140
198969656,3517078,372
198969696,2914669,47400
198969821,9149427,654
198970543,2897514,1417
198970689,1819013,20194
198971531,9704607,7915
198973444,7040763,684
198974065,6122622,27507
198975018,3920523,26770
198975162,12998347,215
198975268,7040763,684
198975281,6408056,147
198975631,4962345,15146
198976741,6408056,147
198976815,11753447,1822
198977253,10902754,12166
198977269,1819013,20194
198977730,1674185,3629
198978149,955491 3,53
198978790,1383944,6789
198978968,175632 1,117
198979567,8649156,9870
198979908,6408056,147
198980591,3920523,26770
198980712,4451845,10452
198981981,7040763,684
198982361,238169 1,705
198983053,9929662,671
198984634,1449370,31405
198984695,5769201,2050
198985618,6408056,147
198985813,7405732,1564
198986934,4781590,509
198988571,6408056,147
198988789,1674185,3629
198989646,13397505,1155
198990087,6408056,147
198990265,7150142,42297
198990307,7789269,22125
198991616,11753447,1822
198991654,6408056,147
198991830,1674185,3629
198993130,7040763,684
198993650,1674185,3629
198993745,9704607,7915
198996090,7622199,140
198996836,9149427,654
198997292,9149427,654
198997645,8643734,132
198997648,12673945,5834
198997999,7040763,684
198998209,6408056,147
198998385,10896828,519
198998577,1418955,7424
199001549,13858402,14659
199001781,9164533,13063
199002544,6408056,147
199002664,7405732,1564
199003135,1674185,3629
199004389,955491 3,53
199005032,7324153,5769
199005316,885650 8,2627
199005524,4982116,14038
199006712,10896828,519
199007858,12217889,10856
199008020,13979121,73083
199008427,875790 1,3850
199008704,13858402,14659
199009081,8130566,9064
199009432,10509872,121312
199009954,6408056,147
199010227,1674185,3629
199010661,3920523,26770
199010705,6408056,147
199011074,13561594,5592
199011243,1674185,3629
199011720,6408056,147
199012648,2279412,12855
199012883,6408056,147
199013583,1674185,3629
199015063,1265602,1602
199015274,3854588,11782
199015316,6408056,147
199015647,8643734,132
199015819,10797018,4017
199017197,10003775,2980
199017207,4985312,642
199018479,1674185,3629
199018686,12998347,215
199020349,6408056,147
199020796,6408056,147
199021103,2897514,1417
199021166,9366140,10543
199021319,1674185,3629
199021509,12397922,1744
199021714,13464511,6526
199022170,1674185,3629
199022258,1674185,3629
199022266,3049843,348
199022818,12773202,45690
199023179,7661135,9471
199024105,6408056,147
199024445,1819013,20194
199024517,11753447,1822
199024572,1674185,3629
199026623,1674185,3629
199027012,1674185,3629
199027118,6408056,147
199027325,12980610,13697
199029075,11753447,1822
199029721,1674185,3629
199030112,5360235,62713
199030367,6408056,147
199030766,1674185,3629
199031004,2886392,14249
199031238,1674185,3629
199031761,1674185,3629
199033695,2310879,4923
199034326,1674185,3629
199035479,12291389,15406
199035487,734642 2,819
199035882,8694602,12292
199037046,9843126,8930
199037901,6408056,147
199038972,1674185,3629
199039357,2279412,12855
199040619,9757682,18691
199041266,1265602,1602
199041569,3920523,26770
199041985,1674185,3629
199042650,7040763,684
199042806,10526925,567
199042982,966794 1,1010
199043083,3920523,26770
199043156,9704607,7915
199044894,3526558,160822
199045213,11317222,18558
199046012,3277127,8986
199046886,931787 5,2073
199047333,12047486,11923
199048161,1090967,17607
199048461,4145826,15741
199049329,13900924,34095
199049339,1449370,31405
199050563,1272280,3042
199051347,7955606,196
199051412,9409931,12367
199051626,1674185,3629
199051988,1674185,3629
199052126,6408056,147
199052502,3620662,597
199054529,1674185,3629
199055180,10187313,13506
199055580,1674185,3629
199055822,8643734,132
199056299,1674185,3629
199056767,11753447,1822
199057409,3049843,348
199059227,7405732,1564
199059236,10021343,14247
199059925,12573606,16346
199060074,6408056,147
199060287,14719 88,99
199060291,10344074,3960
199061124,7040763,684
199061333,1674185,3629
199063134,1674185,3629
199063552,6408056,147
199065306,11683610,22079
199066794,11753447,1822
199066985,12980610,13697
199067423,1674185,3629
199068494,5769201,2050
199068639,7956195,350
199069464,12606450,959
199069814,6408056,147
199070693,6408056,147
199070837,6408056,147
199071061,6408056,147
199071635,11753447,1822
199071772,3793473,12247
199073707,646012 9,558
199074403,5917689,56212
199075032,3934361,1467
199075311,12811895,2074
199075401,6408056,147
199076133,2778357,122
199079315,2623335,9764
199082586,13900924,34095
199083518,5031155,4726
199083694,7356185,6489
199085265,10341233,3551
199085266,7954941,7592
199085407,1674185,3629
199085689,10899816,674
199087015,6408056,147
199087046,1674185,3629
199088963,6408056,147
199089741,3049843,348
199090976,12397922,1744
199091185,11002047,7716
199091345,11641826,9855
199091578,7773693,27632
199092459,7622199,140
199092667,7040763,684
199093347,1674185,3629
199093445,4781590,509
199093480,1674185,3629
199094109,411126 7,73
199094370,1674185,3629
199094522,7040763,684
199094910,6408056,147
199096072,3049843,348
199096173,7622199,140
199096686,1186374,12234
199096970,1674185,3629
199098023,1674185,3629
199098235,1416712,4222
199098688,6408056,147
199098963,8603259,676
199099047,238169 1,705
199099889,11753447,1822
199100271,2892960,17529
199100424,13621708,2134
199101243,6408056,147
199101455,11753447,1822
199101950,411126 7,73
199102324,7622199,140
199102839,9284471,15580
199102916,8270085,50737
199103182,7040763,684
199103190,6408056,147
199103497,1634125,12711
199104306,6408056,147
199105267,6408056,147
199105671,9141191,11676
199107441,6408056,147
199107583,1674185,3629
199107731,10579963,8413
199107888,1674185,3629
199108606,9768307,4282
199110100,11753447,1822
199110420,8809034,1817
199111690,1674185,3629
199112818,12439562,15229
199112974,13927696,10198
199113983,649824 5,28
199115490,3049843,348
199116018,7885022,24147
199116141,4247214,123600
199116701,11589326,5100
199116840,1326714,1025
199117213,13454047,14017
199117589,13270363,8726
199117696,7040763,684
199117913,6408056,147
199119102,1674185,3629
199120248,3934361,1467
199121661,1674185,3629
199123341,1674185,3629
199123431,1674185,3629
199124015,10542230,319
199125257,3049843,348
199125533,12670331,7992
199125696,6408056,147
199125870,10496605,18594
199126336,1674185,3629
199126390,4816122,27831
199127187,9141191,11676
199127205,6408056,147
199128604,2778357,122
199129142,6408056,147
199129506,6408056,147
199129601,7405732,1564
199129680,12397922,1744
199129696,9647484,14046
199129798,1674185,3629
199130022,1674185,3629
199130497,2778357,122
199131069,1674185,3629
199132842,7150142,42297
199132909,7356185,6489
199133050,7127517,23319
199133103,7718871,9499
199134181,6408056,147
199134283,7040763,684
199134543,1541284,14874
199134934,1645113,55305
199135013,238169 1,705
199135280,1674185,3629
199135304,6408056,147
199135574,7405732,1564
199135853,9141191,11676
199136712,3920523,26770
199136762,3620662,597
199137085,10069518,620
199137325,7552792,730
199137565,5360235,62713
199137601,3920523,26770
199138296,1674185,3629
199138412,2499785,158239
199139098,6408056,147
199139152,4508027,4588
199140040,11478013,2303
199140329,6408056,147
199140337,8643734,132
199140516,12429841,342
199140518,6075245,9854
199141597,9149427,654
199141849,6954699,3677
199142201,13152466,6406
199143728,3478839,303
199143977,2436987,4825
199145281,3517078,372
199145295,6408056,147
199146538,12434132,19517
199146597,3517078,372
199146615,9742976,1715
199147018,6408056,147
199147188,5287398,7140
199148715,9311239,8772
199148955,8502354,14114
199149209,6408056,147
199150296,2897514,1417
199150623,11410883,11333
199150698,9843126,8930
199150969,6408056,147
199151099,10746571,9436
199151545,1815190,18717
199151638,13152466,6406
199152271,13397505,1155
199152816,10896828,519
199153355,5721365,25351
199153779,9239764,24220
199154640,8497569,239
199154760,8960758,10216
199154825,6297216,239
199154945,398747 1,199
199155110,4422809,573
199155938,10579963,8413
199156887,10526925,567
199157376,12499799,12238
199158406,10003775,2980
199159076,6408056,147
199159311,1674185,3629
199160060,6408056,147
199160112,3920523,26770
199160138,6594458,12391
